split,cattle_id,image_path,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,blob_count,blob_mean_r,blob_density,mean_intensity,std_intensity
test,cattle-119,D:\Abhishek\split\test\cattle-119\IMG_0121-01.jpg,0.046396684,0.026805645,0.030253507,0.03248565,0.034797512,0.045161035,0.05594308,0.07116948,0.081313774,0.07421875,0.057955995,0.05195711,0.04207191,0.036132812,0.030153858,0.023158481,0.05169802,0.2083267,64.950676,74.79547,-106.51882,265.93213,5831.8877,2633.6138,145.80688,100.396774,1292.7267,642.56226,6106.641,2748.7607,64.90436,82.231834,-106.912704,224.57222,5831.6567,2623.676,145.90979,106.32479,1293.6001,643.79047,6107.408,2752.0264,393.0,3.0200474,0.00783243,132.55884,63.446278
test,cattle-119,D:\Abhishek\split\test\cattle-119\IMG_0121-02.jpg,0.041035555,0.027582908,0.027901785,0.03126993,0.03138951,0.043945312,0.056082588,0.07417889,0.08982382,0.08019771,0.059251435,0.0522162,0.041952327,0.03509646,0.030074138,0.023198342,0.059530452,0.19527264,66.92929,77.766815,-109.90922,276.2899,6020.161,2767.9744,150.53442,105.7695,1334.6124,673.85754,6303.889,2891.6155,66.898575,79.17761,-110.28886,215.41335,6019.9316,2755.52,150.61034,109.6961,1335.2659,665.0017,6304.4556,2888.182,383.0,3.0352054,0.0076331315,136.82857,66.283264
test,cattle-119,D:\Abhishek\split\test\cattle-119\IMG_0122-01.jpg,0.029775191,0.017777424,0.019690689,0.025111606,0.029157367,0.039839763,0.05506617,0.07593272,0.08372529,0.083506055,0.06248007,0.06483179,0.040915977,0.032804526,0.0274434,0.021444514,0.14317602,0.14732143,79.53583,73.10799,-130.89148,276.24564,7149.141,2995.0088,178.79205,100.621704,1584.9835,716.1716,7486.3066,3130.9817,79.48895,69.366745,-130.984,235.27168,7149.0674,2989.9722,178.85924,104.55424,1585.5293,723.1783,7486.7837,3131.6968,331.0,3.1259036,0.0065967795,162.4922,71.13573
test,cattle-120,D:\Abhishek\split\test\cattle-120\IMG_0126-00.jpg,0.035754144,0.016023597,0.027164381,0.034398917,0.043486927,0.05711894,0.07190689,0.09189653,0.10552854,0.08868782,0.06592793,0.055723853,0.04444356,0.038484536,0.026287468,0.016681282,0.040896047,0.13958865,55.715202,75.992905,-91.93433,302.00735,5013.823,2007.3314,125.50654,91.46046,1112.6926,541.37885,5251.362,2090.3218,55.76159,74.1559,-91.33928,295.71893,5014.1777,1995.7062,125.30176,97.49011,1111.039,559.9278,5249.909,2099.1265,406.0,3.1597743,0.008091518,113.96588,50.599495
test,cattle-120,D:\Abhishek\split\test\cattle-120\IMG_0126-01.jpg,0.03366151,0.017099809,0.025350764,0.034478635,0.04304847,0.056660555,0.07057159,0.090919964,0.1076411,0.08838887,0.065728635,0.055703923,0.044682715,0.038544323,0.02871891,0.016043527,0.042251274,0.14050542,61.623196,81.6394,-102.088585,324.67984,5565.8706,2299.4194,139.17305,104.83694,1233.7239,626.6284,5828.1953,2405.248,61.917248,79.35981,-101.79359,310.28198,5565.9795,2284.5945,139.29356,98.69652,1234.6946,602.93616,5829.075,2392.3723,427.0,2.9931977,0.008510045,126.489716,57.192226
test,cattle-121,D:\Abhishek\split\test\cattle-121\IMG_0128-00.jpg,0.04555963,0.029356664,0.03236607,0.037109375,0.036989797,0.04432398,0.05211655,0.067542255,0.08045679,0.07553412,0.054946586,0.049386162,0.041374363,0.03661113,0.029536033,0.023816166,0.050482303,0.21249203,62.21292,97.44392,-105.29818,346.7671,5655.633,2018.2484,141.67482,106.42206,1255.0808,565.4252,5924.146,2112.1921,62.991116,87.34813,-103.033455,286.62622,5656.8516,2004.8102,141.43481,90.56625,1253.1354,522.5007,5922.4336,2091.535,419.0,2.899728,0.008350606,128.50099,51.792835
test,cattle-122,D:\Abhishek\split\test\cattle-122\IMG_0136-02.jpg,0.03641183,0.018893495,0.02730389,0.038643975,0.03796636,0.047193877,0.05990912,0.080516584,0.10401387,0.09070073,0.059271365,0.05466757,0.041573662,0.038305167,0.030233577,0.018694196,0.05689971,0.15880102,54.436554,87.24309,-88.88118,328.06967,4891.472,2361.7954,122.313545,94.285385,1084.8798,610.13275,5122.3115,2461.8599,54.39044,61.231052,-89.06979,212.37097,4891.375,2334.5168,122.292145,85.07027,1084.6998,573.2076,5122.1123,2450.4646,319.0,3.1088316,0.0063576214,111.201965,57.203575
test,cattle-123,D:\Abhishek\split\test\cattle-123\IMG_0139-00.jpg,0.0316486,0.019870058,0.026426977,0.032186702,0.03631218,0.045001596,0.060247928,0.09024235,0.119599015,0.10409359,0.07073103,0.05486687,0.04318798,0.033362564,0.024135044,0.015445631,0.04304847,0.14959343,52.78848,48.37344,-86.38399,215.42114,4744.0005,1502.7584,118.66174,60.052795,1052.6849,402.4269,4968.413,1567.2463,52.904865,58.905113,-85.86575,207.2187,4744.2827,1502.5304,118.53326,61.04359,1051.637,410.16818,4967.5073,1569.2633,163.0,4.190583,0.0032485651,107.86494,38.41123
test,cattle-123,D:\Abhishek\split\test\cattle-123\IMG_0139-01.jpg,0.03497688,0.021305006,0.025589924,0.031568877,0.03497688,0.04549984,0.05769691,0.083904654,0.10929528,0.09847337,0.0685786,0.055345185,0.039819833,0.034897164,0.02353715,0.016362404,0.04579879,0.17237325,68.93444,60.138226,-112.65202,258.27274,6188.769,2326.6333,154.78856,73.45815,1372.5337,552.8287,6480.778,2413.6538,68.84931,50.250317,-113.387085,170.49567,6188.323,2314.5205,154.74042,82.89786,1372.1366,591.10065,6480.4307,2437.7769,188.0,3.8138628,0.0037468113,140.67767,56.09219
test,cattle-124,D:\Abhishek\split\test\cattle-124\IMG_0144-01.jpg,0.03754783,0.019710619,0.029097576,0.03651148,0.04179289,0.052834023,0.06369579,0.077447385,0.08543926,0.07989876,0.059570312,0.054787148,0.045739,0.042291135,0.03398039,0.020886479,0.051498726,0.16727121,70.16469,115.399796,-116.06275,426.9136,6313.3853,2795.8337,157.7727,113.494576,1398.7162,743.61786,6610.502,2921.5264,70.2895,64.326065,-115.31267,325.4844,6313.814,2775.9946,158.07716,115.578445,1401.2228,728.1564,6612.7266,2912.0781,526.0,2.8170004,0.010483099,143.4972,68.75239
test,cattle-125,D:\Abhishek\split\test\cattle-125\IMG_0148-00.jpg,0.04444356,0.026287468,0.030492665,0.034219548,0.038524393,0.04834981,0.05972975,0.07688935,0.08468192,0.076630265,0.055404976,0.048608895,0.041553732,0.036870215,0.028340243,0.0221022,0.04701451,0.1998565,61.15353,80.8246,-100.909706,318.55557,5497.2207,2107.0713,137.45523,88.953026,1218.6626,541.3099,5756.562,2186.9856,61.203175,67.81443,-100.35541,224.24536,5497.554,2088.163,137.53963,89.99793,1219.3474,558.7011,5757.1626,2200.6633,445.0,3.100941,0.008868782,124.95444,52.35386
test,cattle-126,D:\Abhishek\split\test\cattle-126\IMG_0151-02.jpg,0.05454799,0.032246493,0.036969867,0.035495058,0.03400032,0.03910236,0.043985173,0.05580357,0.06654576,0.06248007,0.04940609,0.04257015,0.038444676,0.03868383,0.0327846,0.02867905,0.060845822,0.24740912,64.08396,138.48824,-105.45055,476.55267,5773.473,2420.368,144.47421,141.55402,1280.777,705.56976,6046.2954,2534.743,64.145454,104.45741,-105.70419,361.8621,5773.3105,2398.881,144.34006,130.41177,1279.7288,644.69763,6045.448,2508.1821,656.0,2.567574,0.01307398,131.21736,62.944096
test,cattle-127,D:\Abhishek\split\test\cattle-127\IMG_0157-01.jpg,0.04274952,0.023955677,0.030572385,0.036033165,0.039640464,0.04952567,0.060467154,0.08448262,0.10052615,0.083127394,0.054089606,0.04711416,0.040876117,0.03768734,0.032226562,0.021085778,0.043805804,0.17203444,64.16752,116.616585,-104.63359,441.35522,5762.789,2113.4587,144.139,111.506256,1278.3793,619.4083,6034.882,2205.526,64.12364,76.62326,-105.19231,321.3093,5762.44,2087.821,144.03555,101.154724,1277.5571,599.6676,6034.166,2191.601,509.0,2.9746413,0.010144292,131.00597,54.917503
test,cattle-127,D:\Abhishek\split\test\cattle-127\IMG_0158-02.jpg,0.047572546,0.026387118,0.029336736,0.03515625,0.038245376,0.04813058,0.05883291,0.07712851,0.089186065,0.076132014,0.05191725,0.04278938,0.0365912,0.037149236,0.03123007,0.025151467,0.048011,0.2010523,62.04686,125.43536,-101.947235,441.1229,5582.168,1986.087,139.63728,111.48171,1237.9962,597.7114,5845.664,2072.3591,62.18693,82.6216,-102.2488,325.9153,5581.91,1962.4646,139.58702,107.55874,1237.6101,578.05444,5845.329,2060.1672,542.0,2.9080093,0.0108019775,126.88421,52.847233
test,cattle-127,D:\Abhishek\split\test\cattle-127\IMG_0159-00.jpg,0.045300543,0.027184311,0.03132972,0.034558356,0.03816566,0.047751915,0.058892697,0.077885844,0.09038185,0.0767897,0.050283004,0.041314572,0.03533562,0.032665018,0.031588808,0.027722416,0.048828125,0.20402184,59.147476,107.01483,-96.86165,396.2469,5312.2734,1985.6404,132.89227,102.30964,1178.402,566.3754,5563.2627,2067.8442,59.119446,80.71636,-97.11045,282.82852,5312.1274,1960.2025,132.79738,99.93581,1177.6141,557.03265,5562.5312,2061.381,511.0,2.9152586,0.010184152,120.756096,51.52394
test,cattle-128,D:\Abhishek\split\test\cattle-128\IMG_0162-01.jpg,0.054966517,0.028499682,0.032087054,0.03790657,0.038484536,0.044802297,0.048887916,0.060208067,0.07368065,0.06740274,0.051518653,0.043686226,0.042649873,0.040776465,0.036013234,0.026785715,0.05636161,0.2152822,51.4201,100.77398,-84.02686,369.05173,4617.0537,2228.2615,115.46072,124.81283,1023.88367,611.27997,4834.862,2319.8284,51.24222,103.26641,-84.32229,323.70413,4616.9497,2211.458,115.45917,113.47835,1023.8891,604.9351,4834.878,2325.7058,643.0,2.5840192,0.0128148915,104.953804,57.14228
test,cattle-128,D:\Abhishek\split\test\cattle-128\IMG_0162-02.jpg,0.05592315,0.030652104,0.032266423,0.038265307,0.03778699,0.042291135,0.05074139,0.05819515,0.070093274,0.063596144,0.047731984,0.04442363,0.0403978,0.03912229,0.035674427,0.02742347,0.055404976,0.23001036,52.43957,101.27554,-86.5792,371.94043,4709.0454,2268.0068,117.746574,113.602486,1043.8596,614.8923,4931.213,2367.231,52.42892,99.73766,-85.95775,306.15887,4709.4473,2246.3442,117.82784,122.78353,1044.5833,611.94415,4931.8506,2355.8564,616.0,2.6507895,0.012276785,107.03978,57.81854
test,cattle-128,D:\Abhishek\split\test\cattle-128\IMG_0163-00.jpg,0.04406489,0.023915816,0.030432876,0.040039062,0.042271204,0.051797673,0.059032205,0.07461735,0.08982382,0.078822546,0.055285394,0.047213808,0.043765943,0.041055486,0.034398917,0.021843113,0.044164542,0.17745535,56.136494,102.20605,-92.651886,382.33768,5045.473,2309.4111,126.17027,95.525635,1118.6147,608.06085,5283.6045,2404.4177,56.19902,65.403244,-91.99951,276.88312,5045.8564,2286.4868,126.22561,106.255684,1119.0884,615.532,5284.0215,2402.8862,539.0,2.7470903,0.0107421875,114.689735,57.584747
test,cattle-129,D:\Abhishek\split\test\cattle-129\IMG_0165-00.jpg,0.050063774,0.028499682,0.035933513,0.039162148,0.039540816,0.046875,0.05062181,0.06355628,0.07983897,0.0676419,0.04940609,0.042510364,0.0401985,0.038205516,0.034359057,0.024952168,0.052515145,0.21611926,68.12544,127.23607,-112.518845,459.5637,6116.444,2136.397,152.97862,124.14738,1355.974,655.1573,6405.139,2233.4448,68.00499,106.91462,-112.040596,371.99832,6116.8105,2105.2783,153.04329,124.232056,1356.4999,601.23413,6405.611,2196.2896,602.0,2.8137448,0.011997768,139.01562,57.59859
test,cattle-129,D:\Abhishek\split\test\cattle-129\IMG_0167-00.jpg,0.05331234,0.02995456,0.034877233,0.039401308,0.04037787,0.04711416,0.050422512,0.057896204,0.06562898,0.06251993,0.054388553,0.050143495,0.04430405,0.0379265,0.032445792,0.025171397,0.053073183,0.22104193,67.238144,125.88553,-109.55065,425.4331,6019.5215,1913.8729,150.51482,137.88817,1334.7177,647.626,6303.348,2020.3014,66.89283,123.226944,-110.44786,452.98215,6019.096,1913.6991,150.53773,152.46123,1334.8344,615.1244,6303.444,1989.1005,662.0,2.741374,0.013193559,136.82898,54.890366
test,cattle-129,D:\Abhishek\split\test\cattle-129\IMG_0167-02.jpg,0.04944595,0.02614796,0.03378109,0.04013871,0.04163345,0.047811702,0.056540977,0.0653699,0.07667012,0.07005341,0.05865354,0.055305324,0.04689493,0.03930166,0.029356664,0.021544164,0.050900828,0.19044961,64.98694,111.18065,-106.728615,406.2927,5831.9536,1985.1691,145.88788,130.75859,1293.2704,640.85724,6107.255,2088.1719,64.87439,108.30737,-107.022156,423.95547,5831.7773,1979.6603,145.85858,130.13358,1293.0178,602.8928,6107.0356,2062.3103,618.0,2.7443295,0.012316645,132.55606,54.515778
test,cattle-130,D:\Abhishek\split\test\cattle-130\IMG_0177-02.jpg,0.054348692,0.032206632,0.032286353,0.034817442,0.034498565,0.041912466,0.049007494,0.06232063,0.07172752,0.06606744,0.05096062,0.046356823,0.0392618,0.0365912,0.03274474,0.026426977,0.05490673,0.23355788,56.40339,85.85087,-93.06676,306.5361,5073.7983,2214.7363,126.88525,114.98672,1125.1498,561.8328,5313.481,2305.3232,56.384617,100.00001,-92.19634,212.2432,5074.3657,2188.2585,126.912964,96.142494,1125.2863,540.5271,5313.5913,2297.0908,475.0,2.9251893,0.009466677,115.33365,54.881493
test,cattle-131,D:\Abhishek\split\test\cattle-131\IMG_0181-01.jpg,0.027602838,0.013891104,0.021564094,0.027622769,0.037408322,0.05707908,0.08125398,0.11326132,0.13560268,0.10772082,0.07214604,0.053471778,0.04318798,0.03294404,0.020248724,0.012296716,0.03126993,0.11142778,60.693295,71.072174,-100.30433,327.37866,5460.8354,2405.2903,136.58769,82.815094,1210.752,619.13934,5718.6006,2506.356,60.740463,40.031593,-99.898445,205.57797,5461.084,2376.9548,136.62097,73.09437,1211.0504,584.2129,5718.8643,2493.0588,270.0,3.5649967,0.005381059,124.11364,58.073444
test,cattle-131,D:\Abhishek\split\test\cattle-131\IMG_0182-01.jpg,0.034378987,0.015326052,0.025111606,0.030333227,0.04282924,0.05996891,0.082210615,0.10319675,0.10720265,0.0901427,0.06544962,0.05377073,0.045260683,0.037089445,0.024972098,0.015365912,0.0365912,0.13079959,52.689915,74.09356,-85.40471,329.71448,4727.5947,1895.8301,118.24007,84.2096,1048.8804,556.93616,4950.7554,1986.8196,52.558323,60.600025,-86.21059,284.0622,4727.1333,1880.066,118.1305,75.93598,1048.0271,505.274,4950.016,1962.099,393.0,3.23056,0.00783243,107.48577,48.313976
test,cattle-132,D:\Abhishek\split\test\cattle-132\IMG_0186-00.jpg,0.040617026,0.024414062,0.029057717,0.03501674,0.038624045,0.04518096,0.056341678,0.08073581,0.10933514,0.09406888,0.065688774,0.049724966,0.041992188,0.038125798,0.026905293,0.015844228,0.045838647,0.16248804,53.440495,81.60407,-87.737366,312.08884,4808.422,2102.6428,120.146645,99.84758,1065.2404,603.60406,5034.353,2206.3525,53.481087,81.09211,-88.319984,352.9004,4808.037,2101.6128,120.39264,113.54469,1067.1528,596.47064,5035.9995,2191.4836,439.0,2.962117,0.008749203,109.2833,54.282555
test,cattle-132,D:\Abhishek\split\test\cattle-132\IMG_0186-01.jpg,0.046576053,0.0285794,0.029635683,0.032465722,0.034099966,0.040696748,0.05060188,0.07503587,0.095284596,0.09038185,0.060367506,0.04830995,0.04055724,0.037288744,0.02875877,0.02064732,0.049944196,0.1907685,53.959103,94.35652,-89.57819,322.49774,4866.2944,2040.4109,121.74938,122.45555,1078.4633,623.87585,5095.5273,2151.6833,54.080532,107.071976,-90.30409,434.77444,4865.7705,2063.2656,121.83339,118.85702,1079.1399,604.59784,5096.125,2142.1755,508.0,2.7884088,0.010124362,110.55925,54.875736
test,cattle-133,D:\Abhishek\split\test\cattle-133\IMG_0192-01.jpg,0.034159757,0.021504305,0.024075255,0.029536033,0.033103477,0.041095346,0.056521047,0.083964445,0.10273836,0.09474649,0.06419404,0.052355707,0.03928173,0.03754783,0.029894771,0.021643814,0.07003348,0.16360411,44.654575,85.340256,-73.47917,345.155,4016.833,2264.1514,100.54463,70.8284,891.3362,553.8446,4206.949,2345.505,44.67866,43.69896,-73.5004,129.91476,4016.8147,2218.2727,100.39189,69.201355,890.0989,536.9394,4205.8687,2334.8003,184.0,3.4874969,0.003667092,91.29873,54.559555
test,cattle-134,D:\Abhishek\split\test\cattle-134\IMG_0221-00.jpg,0.043925382,0.0196309,0.028220663,0.034877233,0.040278222,0.05100048,0.063217476,0.0821309,0.098792255,0.08372529,0.059430804,0.051120058,0.039620537,0.03629225,0.028898278,0.021484375,0.047413107,0.1699418,58.51008,93.337776,-96.72638,393.32816,5271.791,2010.0262,131.75034,96.524765,1168.0099,560.6422,5519.8457,2100.4106,58.60968,79.64288,-96.3178,295.29446,5272.029,1998.4569,131.99907,101.29241,1170.033,553.8663,5521.631,2090.818,492.0,2.897413,0.009805485,119.81884,51.718307
test,cattle-134,D:\Abhishek\split\test\cattle-134\IMG_0221-01.jpg,0.05080118,0.027064731,0.029197225,0.035275828,0.03790657,0.046456475,0.056660555,0.06999362,0.07938058,0.06995376,0.05454799,0.04797114,0.040915977,0.034538426,0.030731823,0.025609853,0.049724966,0.2132693,56.94827,95.26258,-93.21054,378.31213,5116.22,1913.4905,127.83784,104.327324,1133.6642,544.9175,5356.814,2001.4719,56.871986,91.42349,-93.47321,295.00677,5116.077,1902.3503,128.04715,99.447716,1135.4468,530.1503,5358.3525,1989.0096,547.0,2.8193784,0.010901626,116.29811,50.145634
test,cattle-134,D:\Abhishek\split\test\cattle-134\IMG_0222-01.jpg,0.05301339,0.02867905,0.029695472,0.03250558,0.034199618,0.04043766,0.048489317,0.067900985,0.0805963,0.06987404,0.047811702,0.04288903,0.03346221,0.03533562,0.031748246,0.028818559,0.063994735,0.23054847,61.4136,113.991356,-100.21991,404.34644,5513.513,2350.26,137.9784,111.01124,1223.4364,624.82806,5774.1895,2454.8633,61.160606,88.26115,-100.99983,283.61148,5513.095,2334.2776,137.77734,124.38098,1221.8129,613.7618,5772.7754,2445.0781,576.0,2.7566118,0.011479592,125.31794,59.49881
test,cattle-135,D:\Abhishek\split\test\cattle-135\IMG_0246-02.jpg,0.03513632,0.017717633,0.024573501,0.03115035,0.039680324,0.052873883,0.06766183,0.08984375,0.10813935,0.09905134,0.06778141,0.05612245,0.042251274,0.035694357,0.025390625,0.015106824,0.042231347,0.14959343,49.75429,56.066357,-81.64628,230.9827,4472.6035,1467.143,111.78433,58.304466,991.27936,376.42056,4683.186,1520.4366,49.752586,39.931164,-81.63433,156.29083,4472.6206,1445.0647,111.91918,56.648727,992.388,382.2186,4684.178,1522.1898,212.0,3.2920487,0.0042251274,101.67006,36.303524
test,cattle-135,D:\Abhishek\split\test\cattle-135\IMG_0248-01.jpg,0.03794643,0.021344867,0.026446907,0.030532526,0.03423948,0.047811702,0.060686383,0.0859375,0.09984853,0.09588249,0.067482464,0.05474729,0.04165338,0.03274474,0.02481266,0.016581632,0.048987564,0.17231345,52.171993,69.60739,-84.40647,240.50627,4674.763,1667.6451,116.79724,80.645546,1035.9047,434.4552,4894.257,1735.0997,51.980846,59.441154,-86.022224,176.59666,4673.7886,1648.6191,116.963486,67.1845,1037.2457,418.61295,4895.444,1731.376,246.0,3.1043706,0.0049027423,106.26596,41.362514
test,cattle-136,D:\Abhishek\split\test\cattle-136\IMG_0271-02.jpg,0.038544323,0.021544164,0.028439892,0.03254544,0.033043686,0.04278938,0.052734375,0.07437819,0.09721779,0.08950494,0.06409439,0.056640625,0.042330995,0.040856186,0.030452807,0.018753987,0.06425383,0.171875,32.41294,91.10858,-52.87504,331.08185,2907.4434,1805.1934,72.69301,78.6249,644.6627,474.519,3044.4875,1870.7231,32.29142,54.025234,-53.160526,210.68364,2907.3003,1776.0222,72.7167,83.7961,644.82776,473.76236,3044.649,1869.4564,319.0,2.774674,0.0063576214,66.091736,45.483887
test,cattle-136,D:\Abhishek\split\test\cattle-136\IMG_0273-01.jpg,0.048828125,0.026925223,0.03240593,0.035853796,0.03529576,0.040617026,0.04705437,0.0638353,0.07521524,0.07932079,0.060706314,0.053272482,0.04649633,0.040816326,0.0316486,0.022500798,0.055524554,0.20368303,35.699383,90.362206,-58.38918,294.21948,3210.5186,1704.9702,80.29028,91.1452,711.94617,470.2309,3361.902,1780.1188,35.674534,66.0513,-58.887268,236.84721,3210.209,1693.6807,80.2845,91.37843,711.8732,471.80383,3361.8413,1777.3523,434.0,2.5612257,0.008649553,72.96849,43.741634
test,cattle-137,D:\Abhishek\split\test\cattle-137\IMG_0288-02.jpg,0.035614636,0.024533642,0.027841996,0.030931123,0.034837373,0.045141105,0.061284278,0.08805007,0.102638714,0.09113919,0.0638353,0.052395567,0.04041773,0.035953443,0.026088169,0.019212373,0.043506857,0.17657845,71.457756,74.51275,-117.460785,302.09933,6425.623,1807.5211,160.55252,59.931656,1423.689,444.43692,6727.844,1864.7266,71.47656,47.13946,-117.34828,143.41464,6425.6836,1777.1681,160.8602,71.88213,1426.1309,466.58643,6729.967,1879.8046,263.0,3.3311987,0.0052415496,146.05672,44.430313
test,cattle-137,D:\Abhishek\split\test\cattle-137\IMG_0290-01.jpg,0.03272481,0.021444514,0.027403539,0.03113042,0.03539541,0.046356823,0.06548948,0.090441644,0.10752153,0.09448741,0.06558913,0.05343192,0.042450573,0.034458704,0.026885364,0.017797353,0.039421238,0.16757016,70.62686,65.3598,-115.56122,244.64597,6347.788,1803.9598,158.65823,57.57003,1407.0355,431.31967,6646.627,1866.6338,70.64337,36.316494,-116.01488,147.7325,6347.4917,1785.1648,158.808,61.231743,1408.2648,453.9785,6647.746,1883.6342,210.0,3.6138203,0.0041852677,144.29356,43.62296
test,cattle-137,D:\Abhishek\split\test\cattle-137\IMG_0292-01.jpg,0.042450573,0.02845982,0.028320312,0.034518495,0.035933513,0.04795121,0.059450734,0.070551656,0.07940051,0.07395966,0.056401465,0.050243143,0.042629942,0.038085938,0.030811543,0.024154974,0.04970504,0.20697147,60.7165,99.20361,-100.513,329.891,5463.896,2741.9893,136.73755,100.50237,1211.987,674.56305,5722.367,2861.0115,60.787468,74.60725,-99.93074,230.3238,5464.2437,2722.8904,136.635,107.701,1211.1595,671.91815,5721.631,2856.298,371.0,3.0090158,0.0073939734,124.18092,66.16371
